Course ID;Course Title;Is Paid;Price;Subscribers;Reviews;Lectures;Level;Duration;Publish Date;Subject,,,,,,
696134;Start A Successful Business On Amazon. 7 Easy Steps.;FALSE;Free;32.066;1.333;26;Intermediate Level;2 hours;2015-12-18;Business Finance,,,,,,
2324544;Kubernetes: Getting Started;FALSE;Free;62.891;3.927;16;All Levels;3.7 hours;2019-04-18;Cyber Security,,,,,,
1135796;Flappy Bird Clone - The Complete SFML C++ Game Course;TRUE;$19,00;49.799;299;37;All Levels;5.5 hours;2017-03-27;Web Development,,,,,
337120;How to create a profitable magazine with Google Slides;FALSE;Free;15.028;376;16;All Levels;51 mins;2015-02-03;Excel Basic,,,,,,
970600;REST APIs with Flask and Python in 2022;TRUE;$109,00;101.764;18.342;242;Expert Level;11.2 hours;2016-11-06;Web Development,,,,,
3958236;Beginner's guide to Competitive programming using python;TRUE;$19,00;56.880;501;6;Intermediate Level;1.2 hours;2021-04-20;Web Development,,,,,
979956;Mastering Curves in Photoshop CC;TRUE;$99,00;21.803;316;25;Beginner Level;2.5 hours;2016-10-20;Graphic Design,,,,,
3896676;SQL Data Analysis | Learn SQL by Doing;TRUE;$29,00;24.537;509;46;Intermediate Level;9.1 hours;2021-05-28;Business Finance,,,,,
854206;Learn to Code JavaScript web designers and developers quick;TRUE;$149,00;43.507;371;51;Beginner Level;3.2 hours;2016-06-15;Graphic Design,,,,,
1283760;Fiverr Empire: Kickstart a Fiverr Career & Fiverr Brokering;TRUE;$199,00;52.551;553;28;Beginner Level;2 hours;2017-07-10;Business Finance,,,,,
1273998;Free Ultimate Beginners Guitar Lessons - Part 1;FALSE;Free;21.484;834;56;All Levels;4 hours;2017-08-28;Musical Instruments,,,,,,
1638738;MECHANISMS AND MOTION - ROBOTICS FOCUS;FALSE;Free;30.275;992;85;Beginner Level;5.2 hours;2018-04-23;Graphic Design,,,,,,
363274;Workplace Communication: You Can Speak Up at Meetings!;TRUE;$199,00;61.127;12.945;602;All Levels;28.7 hours;2014-12-11;Public Speaking,,,,,
2193814;ITIL 4 Foundation Practice Certification Exams (6 Exams);TRUE;$99,00;63.967;11.393;0;Intermediate Level;1 hour;2019-02-11;Cyber Security,,,,,
216692;Microsoft Excel Step by Step Training for Beginners!;TRUE;$199,00;23.813;510;110;Beginner Level;8.7 hours;2014-05-19;Excel Basic,,,,,
340736;Public Speaking: Be a Professional Speaker;TRUE;$199,00;34.908;446;21;Beginner Level;1.2 hours;2014-11-10;Business Finance,,,,,
1053474;Online Microsoft Word Tutorials for Beginner - Intermediate;FALSE;Free;16.775;1.058;16;All Levels;38 mins;2017-05-04;Excel Basic,,,,,,
2494726;Git Basics. Commits, code merges, GitHub repository;TRUE;$39,00;28.521;220;29;All Levels;2.4 hours;2019-08-09;Cyber Security,,,
848496;Deeply Practical Project Management (Earn 16 PDUs);TRUE;$199,00;47.771;11.687;220;All Levels;8.8 hours;2017-07-05;Business Finance,,,,,
1898824;Real Estate Investing: Foreclosures, Flipping Houses Profits;TRUE;$199,00;41.604;263;27;All Levels;2.2 hours;2018-10-31;Business Finance,,,,
981502;Music Production in Ableton Live 9 - The Complete Course!;TRUE;$189,00;9.270;1.084;107;All Levels;8.3 hours;2016-11-21;Musical Instruments,,,,,
802124;Ableton Push - Workflow and Production;TRUE;$94,00;6.860;1.361;71;Intermediate Level;6.1 hours;2016-04-06;Musical Instruments,,,,,
2804561;30 Days To A Better Singing Voice;TRUE;$199,00;3.019;264;50;Beginner Level;2.4 hours;2020-02-15;Musical Instruments,,,,,
3133214;Basics of Photoshop in 35 mins (for Absolute Beginners);TRUE;$199,00;25.218;696;15;All Levels;34 mins;2020-06-03;Graphic Design,,,,,
138902;Music Composition 1;TRUE;$49,00;13.336;1.940;120;All Levels;2.7 hours;2014-01-28;Musical Instruments,,,,,
1361718;Introduction to programming with Java;FALSE;Free;70.706;4.077;34;All Levels;2.1 hours;2017-11-13;Web Development,,,,,,
911256;Core Java Made Easy (Covers the latest Java 17);TRUE;$39,00;60.602;11.103;533;Beginner Level;27.5 hours;2016-12-08;Web Development,,,,,
3363282;A Complete Cyber Security Guide For Beginners 2022;TRUE;$199,00;46.503;687;154;Beginner Level;16.2 hours;2020-09-23;Cyber Security,,,,,
3873464;Next.js & React - The Complete Guide (incl. Two Paths!);TRUE;$199,00;52.962;8.094;274;Intermediate Level;25 hours;2021-03-03;Web Development,,,,,
672290;Brilliant Customer Service: How to Impress your Customers!;TRUE;$19,00;22.311;11.050;6;All Levels;1.3 hours;2015-11-25;Business Finance,,,,,
28295;Learn Web Designing & HTML5/CSS3 Essentials in 4-Hours;TRUE;$74,00;47.901;1.330;24;Expert Level;4.2 hours;2013-01-03;Web Development,,,,,
1037646;Consulting Approach to Problem Solving;TRUE;$99,00;54.873;22.484;18;Intermediate Level;1.5 hours;2017-03-02;Business Finance,,,,,
101496;Blues Chords & Lessons: The Blues Guitar Of Broonzy & McGhee;TRUE;$49,00;9.767;58;7;All Levels;1.7 hours;2013-11-23;Musical Instruments,,,,,
934380;Create Electronic Music With Reason 9;FALSE;Free;3.629;31;13;Intermediate Level;37 mins;2016-09-11;Musical Instruments,,,,,,
234324;3D Logo Design using Autodesk 3ds Max;FALSE;Free;25.206;524;11;All Levels;1.2 hours;2014-08-08;Graphic Design,,,,,,
1858526;GarageBand: The Complete GarageBand Course Music Production;TRUE;$189,00;4.258;256;38;Intermediate Level;3.2 hours;2018-08-21;Musical Instruments,,,,,
1035788;Mind Power - Change Your Thought Process To Change Your Life;TRUE;$189,00;68.187;788;24;All Levels;1.6 hours;2016-12-12;Public Speaking,,,,,
646076;Agile Project Management: Scrum Step by Step with Examples;TRUE;$189,00;95.231;4.027;66;Intermediate Level;1.9 hours;2016-01-13;Business Finance,,,,,
234386;Mass Building using Autodesk Revit;FALSE;Free;31.073;1.796;8;Intermediate Level;49 mins;2014-08-08;Graphic Design,,,,,,
2767688;Java Programming Masterclass: Learn Java From Scratch;TRUE;$189,00;46.928;1.023;162;Intermediate Level;16.4 hours;2020-04-06;Web Development,,,,,
642410;The Complete Bootstrap Masterclass Course - Build 4 Projects;TRUE;$199,00;49.082;811;67;Beginner Level;7 hours;2015-10-27;Web Development,,,,,
882488;WordPress Development For Beginners;TRUE;$94,00;46.075;485;21;All Levels;2.2 hours;2016-06-20;Web Development,,,,,
2377792;Azure DevOps Boards for Project Managers/Analyst/Developers;TRUE;$19,00;35.133;11.862;10;All Levels;1.6 hours;2019-05-24;Cyber Security,,,,,
2971372;Tableau Crash Course 2021: Build & Share COVID19 Dashboards;TRUE;$19,00;31.318;926;35;All Levels;4.5 hours;2020-04-10;Business Finance,,,,,
830298;Scratch Game Programming;FALSE;Free;64.299;4.670;32;All Levels;6.7 hours;2016-12-06;Web Development,,,,,,
567564;Kanban: Agile Kanban Productivity & Efficiency+Agile Scrum;TRUE;$189,00;46.741;1.243;49;Beginner Level;1.7 hours;2015-08-26;Business Finance,,,,,
4146382;Best of Website Traffic 2022: SEO, Facebook Ads & Google Ads;TRUE;$199,00;21.830;98;162;All Levels;32.8 hours;2021-07-28;Business Finance,,,,
233256;Microsoft Excel - From Excel Beginner to Excel Expert;TRUE;$59,00;11.229;619;129;Expert Level;7.4 hours;2014-11-15;Excel Basic,,,,,
4154132;Freelance Consulting - The 1-Hour Course for Beginners;TRUE;$19,00;22.934;146;20;Beginner Level;1 hour;2021-07-01;Business Finance,,,,,
792598;Business Bootcamp: 7 Weeks to Start Your Own Business;TRUE;$19,00;91.834;986;52;Intermediate Level;6.5 hours;2016-03-15;Business Finance,,,,,
1104248;Personal Branding;FALSE;Free;22.534;2.127;5;All Levels;30 mins;2017-04-12;Public Speaking,,,,,,
3735538;Self-Discipline: Build Habits & Develop a Growth Mindset;TRUE;$34,00;53.541;464;14;Intermediate Level;1.2 hours;2020-12-30;Public Speaking,,,,,
2599528;Fundamentals of User Interface Design;FALSE;Free;21.881;835;39;Intermediate Level;3.5 hours;2019-10-30;Graphic Design,,,,,,
1380080;Linux Tutorials and Projects (Free);FALSE;Free;137.561;2.789;6;All Levels;43 mins;2017-10-10;Cyber Security,,,,,,
4019302;Snowflake – The Complete Masterclass (2022 Edition);TRUE;$199,00;36.577;6.167;163;Beginner Level;13.5 hours;2021-05-08;Cyber Security,,,,,
1226372;WiFi Penetration Testing (Ethical Hacking) From Scratch;TRUE;$199,00;39.241;542;69;Beginner Level;8.1 hours;2017-10-11;Cyber Security,,,,,
1590818;Essentials of Writing Content;FALSE;Free;22.504;1.087;5;All Levels;1 hour;2018-03-12;Public Speaking,,,,,,
733340;The Complete Guide to Microsoft Outlook 2013;FALSE;Free;16.563;785;13;Beginner Level;2.1 hours;2016-01-19;Excel Basic,,,,,,
1329100;Progressive Web Apps (PWA) - The Complete Guide;TRUE;$149,00;58.887;10.154;211;All Levels;15.9 hours;2017-09-05;Web Development,,,,,
2787956;Growth Mindset: The Key to Confidence, Impact & Fulfillment;TRUE;$29,00;35.003;15.162;20;All Levels;1 hour;2020-03-06;Public Speaking,,,,
705264;Modern React with Redux;TRUE;$179,00;273.932;77.234;579;All Levels;52.3 hours;2015-12-28;Web Development,,,,,
412970;Classical Guitar Essentials - The Basics Part 1;TRUE;$19,00;7.638;1.507;54;All Levels;4.6 hours;2016-05-04;Musical Instruments,,,,,
2082504;Jazz Piano - Ultimate Beginners Course for Piano & Keyboard;TRUE;$99,00;8.012;1.506;143;All Levels;8.1 hours;2019-06-05;Musical Instruments,,,,,
759534;Learn Ethical Hacking and Pentesting - Hands-on;TRUE;$19,00;136.979;1.560;63;All Levels;9.9 hours;2018-01-05;Cyber Security,,,,,
4378550;Simple Independent Film Screenwriting;TRUE;$19,00;15.453;77;12;Expert Level;49 mins;2022-02-04;Public Speaking,,,,,
580876;Introduction to Computer Networks for Non-Techies;TRUE;$94,00;49.710;10.128;206;Beginner Level;17.9 hours;2015-09-02;Cyber Security,,,,,
3060786;Deep Learning Prerequisites: The Numpy Stack in Python V2;FALSE;Free;43.752;2.521;27;Expert Level;2 hours;2020-05-06;Web Development,,,,,,
3520172;Object Oriented Programming - Basics to Advance (Java OOP);TRUE;$39,00;160.435;1.176;36;All Levels;7.4 hours;2020-09-30;Web Development,,,,,
4279488;Complete Figma Megacourse: UI/UX Design Beginner to Expert;TRUE;$19,00;39.589;1.043;103;All Levels;44.1 hours;2021-09-05;Graphic Design,,,,,
2785188;Public Speaking Complete Presentation Skills Masterclass A-Z;TRUE;$139,00;14.003;186;32;Beginner Level;1.8 hours;2020-02-04;Public Speaking,,,,,
1846798;Accounting-Bonds Payable, Notes Payable, Liabilities;TRUE;$199,00;36.917;119;145;All Levels;15.9 hours;2018-08-11;Business Finance,,,
1366348;Cross-Cultural Communication: How To Flex Your Style;TRUE;$139,00;37.282;21.207;32;All Levels;1.2 hours;2017-10-06;Business Finance,,,,,
971260;Logo Design - Design a Logo in Photoshop for beginners;TRUE;$69,00;38.050;1.059;12;Beginner Level;35 mins;2016-12-02;Graphic Design,,,,,
1671272;Digital Painting Series Ep0. Dragon Bust;FALSE;Free;26.112;671;19;All Levels;2.2 hours;2018-08-01;Graphic Design,,,,,,
2619774;Microsoft PowerPoint From Beginner to Advanced;TRUE;$149,00;50.212;8.716;89;Beginner Level;6.8 hours;2019-11-02;Excel Basic,,,,,
3648862;Adobe Photoshop Projects Guide 2022;TRUE;$199,00;38.514;337;76;Beginner Level;2.9 hours;2020-11-23;Graphic Design,,,,,
4456050;Neuroplasticity And CBT Complete Certification Course;TRUE;$99,00;14.838;58;187;All Levels;7.9 hours;2021-12-31;Public Speaking,,,,,
1156432;Develop Effective Team Leaders;FALSE;Free;17.980;2.692;20;All Levels;2 hours;2017-05-25;Public Speaking,,,,,,
3211295;Writing Poetry for Beginners: How to Write Winning Poetry;TRUE;$19,00;15.025;191;22;Beginner Level;34 mins;2020-06-13;Public Speaking,,,,,
"955914;""A beginner`s guide to fingerpicking and strumming guitar"""""";FALSE;Free;12.538;112;22;All Levels;2.2 hours;2016-09-13;Musical Instruments",,,,,,
877822;How To Be More Productive;FALSE;Free;25.546;793;13;All Levels;1.1 hours;2016-06-14;Public Speaking,,,,,,
327666;Complete Beginner's Guide to Digital Art;TRUE;$149,00;33.106;4.674;126;Expert Level;23.5 hours;2016-02-14;Graphic Design,,,,,
3112350;Amazon FBA Course 2021 - Expert Blueprint to Dominate Amazon;TRUE;$24,00;29.952;240;64;All Levels;9.7 hours;2020-06-07;Business Finance,,,,,
1261538;FREE TASTER: Negotiation - Understanding Personality Types;FALSE;Free;29.142;1.726;12;Beginner Level;32 mins;2017-06-20;Business Finance,,,,,,
1506888;Unlock Excel VBA and Excel Macros;TRUE;$199,00;162.264;34.967;172;Expert Level;22.5 hours;2018-04-17;Excel Basic,,,,,
3275946;SQL Injection Cyber Security Course;TRUE;$174,00;29.250;222;5;All Levels;32 mins;2020-06-30;Cyber Security,,,,,
131416;Hyperthinking: improve your day to day learning & creativity;FALSE;Free;99.746;5.529;23;All Levels;1.4 hours;2013-12-20;Public Speaking,,,,,,
4281352;Practical CSS3 Mastery Course;TRUE;$49,00;28.488;114;32;All Levels;9.3 hours;2021-09-05;Cyber Security,,,,,
3506036;Python PCEP: Certified Entry-Level Python Programmer [2022];TRUE;$94,00;38.770;736;95;All Levels;4.4 hours;2020-12-15;Cyber Security,,,,,
339406;Sound Design 102: Using Synthesis for Music Production;TRUE;$44,00;5.695;773;32;All Levels;3.1 hours;2014-11-09;Musical Instruments,,,,,
1198108;Become A Full Stack Web Developer - Beginner To Advanced;TRUE;$24,00;82.898;1.764;172;Beginner Level;19.7 hours;2018-05-16;Business Finance,,,,,
1033680;Learn Bootstrap: Design a Custom Landing Page in Bootstrap 4;FALSE;Free;17.976;400;25;All Levels;1.1 hours;2016-12-30;Graphic Design,,,,,,
965288;Super Simple PowerPoint 2016 for Beginners (MS Office 365);FALSE;Free;8.603;304;60;Beginner Level;1 hour;2016-09-29;Excel Basic,,,,,,
16823;The 7 Essential Steps To Getting Your Dream Career;FALSE;Free;16.682;167;11;Expert Level;2.5 hours;2012-04-24;Public Speaking,,,,,,
3501832;Mathematical Foundations of Machine Learning;TRUE;$199,00;98.250;3.549;115;Intermediate Level;16.4 hours;2020-10-18;Web Development,,,,,
2412982;Color Theory Basics: Learning Color Theory With Adobe Color;TRUE;$99,00;74.707;818;6;Beginner Level;49 mins;2019-06-20;Graphic Design,,,,,
2620154;AWS Tutorial:AWS Solutions Architect & SysOps Administrator!;TRUE;$7,00;34.456;450;127;All Levels;14.6 hours;2020-02-06;Cyber Security,,,,,
3173626;Learn Google Drive From Scratch;TRUE;$1,00;14.183;81;28;Beginner Level;45 mins;2020-06-01;Excel Basic,,,,,
687824;The Definitive Ethical Hacking Course - Learn From Scratch;TRUE;$189,00;76.763;1.864;74;Beginner Level;8.8 hours;2015-12-16;Cyber Security,,,,,
483166;Outsource your idea | Launch your business for 1/4 the price;TRUE;$189,00;43.094;444;105;All Levels;20.1 hours;2015-07-23;Business Finance,,,,,
1211434;Minimalism: Simplify Your Life;FALSE;Free;28.109;1.163;25;All Levels;1.1 hours;2017-06-30;Public Speaking,,,,,,
83464;IP Addressing and Subnetting;TRUE;$19,00;95.425;4.767;18;Intermediate Level;3.6 hours;2013-08-25;Cyber Security,,,,,
4139704;B2B Lead Generation via Personalised Sales Videos & LinkedIn;TRUE;$69,00;23.165;143;20;All Levels;1 hour;2021-06-25;Business Finance,,,,,
3731166;Quantity Surveying Templates for Effective Cost Management;TRUE;$24,00;42.519;275;11;All Levels;1.7 hours;2020-12-31;Business Finance,,,,,
2528478;Effective Feedback to Shine at Work and in Life;TRUE;$84,00;15.317;97;12;All Levels;37 mins;2020-04-14;Public Speaking,,,,,
1447470;Cloud Computing: The Technical essentials;FALSE;Free;29.520;1.521;13;All Levels;2.8 hours;2017-12-01;Cyber Security,,,,,,
1309942;Cyber Security: Building a CyberWarrior Certification;TRUE;$24,00;32.926;350;60;Intermediate Level;12.3 hours;2017-08-25;Cyber Security,,,,,
521072;Keyboard Instruments - Read Sheet Music for Piano Fast!;TRUE;$149,00;2.957;72;41;Beginner Level;1.3 hours;2015-07-01;Musical Instruments,,,,,
1455016;Build an app with ASPNET Core and Angular from scratch;TRUE;$189,00;85.298;19.386;483;Beginner Level;29.8 hours;2017-12-08;Web Development,,,,,
768670;Learn Big Data: The Hadoop Ecosystem Masterclass;TRUE;$39,00;29.784;6.211;98;All Levels;6 hours;2016-03-22;Cyber Security,,,,,
329824;Getting Started with Balsamiq Wireframes;FALSE;Free;46.511;5.322;8;All Levels;42 mins;2015-11-12;Graphic Design,,,,,,
1025026;Javascript - From Beginner to Pro-Build real world JS apps;TRUE;$189,00;48.391;2.024;94;All Levels;12.6 hours;2016-12-11;Web Development,,,,,
3490216;Mind Maps Basics and Learning How to Learn with Mind Mapping;TRUE;$49,00;17.492;122;5;All Levels;30 mins;2020-10-17;Public Speaking,,,,,
4060610;Adobe Premiere Pro CC Video Editing Course Beginners To Pro;TRUE;$19,00;100.932;933;28;All Levels;4.9 hours;2021-05-22;Graphic Design,,,,,
640940;The Customer: How to Manage Customer Feedback (BITE SIZE);TRUE;$29,00;35.200;7.629;15;Beginner Level;51 mins;2015-10-21;Business Finance,,,,,
2780776;Practical Java Basics Course with Real-life Examples;TRUE;$19,00;46.210;404;50;All Levels;4.2 hours;2021-02-12;Web Development,,,,,
2617142;QUICKLY Become a Jazz Chords Master (Guitar);TRUE;$49,00;10.676;129;64;Beginner Level;6 hours;2019-10-28;Musical Instruments,,,,,
968854;Adobe Photoshop CC For Beginners: Main Features Of Photoshop;TRUE;$94,00;47.094;1.834;26;All Levels;1.2 hours;2016-10-07;Graphic Design,,,,,
761134;Excel Conditional Formatting Basics - The built in Features;TRUE;$19,00;17.561;136;15;All Levels;1.1 hours;2016-02-15;Excel Basic,,,,,
1411356;Persuasion Masterclass: How To Powerfully Influence Anyone;TRUE;$189,00;22.247;4.779;42;All Levels;3 hours;2017-10-31;Public Speaking,,,,,
342762;Speaking on the Telephone: Confidently Speak on the Phone;TRUE;$199,00;27.738;314;26;Expert Level;54 mins;2014-11-12;Business Finance,,,,,
1980994;The Complete Wi-Fi Hacking Course: Beginner to Advanced 2019;TRUE;$99,00;40.406;611;25;Intermediate Level;2.1 hours;2019-01-13;Cyber Security,,,,,
2675708;50+ Excel Keyboard shortcuts and keys for happy Excel;FALSE;Free;12.372;230;13;Expert Level;41 mins;2020-02-14;Excel Basic,,,,,,
1594728;The Complete Jazz Theory Course - Jazz Chords/Scales &  More;TRUE;$99,00;3.207;477;55;All Levels;4.8 hours;2018-05-15;Musical Instruments,,,,,
411446;WordPress: Create Stunning Wordpress Websites for Business;TRUE;$189,00;34.390;753;37;All Levels;2.7 hours;2015-04-24;Graphic Design,,,,,
1877706;Quit 9-5 Guide to Starting an Online Business;TRUE;$159,00;26.107;62;44;Beginner Level;4.2 hours;2018-10-18;Business Finance,,,,,
46912;How To Become a Bestselling Author on Amazon Kindle;TRUE;$199,00;45.470;1.729;49;All Levels;11.2 hours;2013-03-30;Business Finance,,,,,
1567286;Beginner Guitar Lessons Crash Course;TRUE;$124,00;5.111;31;18;Intermediate Level;2.5 hours;2018-02-26;Musical Instruments,,,,,
2708580;Adobe Photoshop Graphic Design Basics Guide;TRUE;$199,00;30.635;284;34;All Levels;2.5 hours;2020-01-23;Graphic Design,,,,,
3416946;Complete Course of After Effects: Learn From an Expert;TRUE;$49,00;22.054;156;40;All Levels;10.8 hours;2020-08-23;Graphic Design,,,,,
1291174;TypeScript Design Patterns;FALSE;Free;30.093;1.225;6;All Levels;48 mins;2017-08-02;Cyber Security,,,,,,
3828976;Full Stack Web Application Development with Django Framework;TRUE;$199,00;40.026;279;35;All Levels;17.7 hours;2021-02-21;Web Development,,,,,
585288;Steps to Take to Effectively Sell Music Online;TRUE;$199,00;13.670;569;48;Beginner Level;3 hours;2015-09-01;Musical Instruments,,,,,
225796;Big Data and Hadoop Essentials;FALSE;Free;168.755;12.709;8;All Levels;43 mins;2014-05-26;Web Development,,,,,,
1319066;Unreal C++ Multiplayer Master: Intermediate Game Development;TRUE;$199,00;39.975;2.033;115;All Levels;24.4 hours;2017-09-06;Web Development,,,,,
2125112;The Complete 2022 Software Testing Bootcamp;TRUE;$39,00;92.705;16.393;337;All Levels;27.2 hours;2019-01-21;Web Development,,,,,
373312;21 Day Crash Course in Emotional Intelligence;TRUE;$49,00;29.908;8.196;29;All Levels;3.6 hours;2015-05-27;Public Speaking,,,,,
2443208;Build 17 Beginner's Projects with : Python | JavaScript | C#;TRUE;$99,00;43.965;190;210;Beginner Level;20.4 hours;2019-07-09;Web Development,,,,,
97392;How to Make a Website / Start a Blog w/ WordPress in 2 hours;TRUE;$19,00;35.554;536;6;Intermediate Level;3.6 hours;2013-09-25;Graphic Design,,,,,
63229;Ultimate Excel VBA;TRUE;$24,00;15.326;3.909;36;Expert Level;8.6 hours;2013-09-05;Excel Basic,,,,,
3811574;FL Studio Basics + Vocal Effect Presets + Projects & Samples;TRUE;$19,00;7.920;15;5;Beginner Level;1 hour;2021-02-04;Musical Instruments,,,,,
2281182;SAP CPI: Overview of SAP Cloud Platform Integration;FALSE;Free;23.683;2.571;22;All Levels;1.1 hours;2019-03-22;Excel Basic,,,,,,
824044;PI-101 Top 10 Classical Piano Pieces for Beginners;FALSE;Free;36.241;876;38;Beginner Level;1.1 hours;2016-05-30;Musical Instruments,,,,,,
3088376;Google Hacks For Businesses: Introduction to Google Tools;TRUE;$149,00;24.249;133;50;All Levels;5.1 hours;2020-05-19;Business Finance,,,,,
3411264;Python-3 Boot Camp in GUI automation for absolute beginners;TRUE;$19,00;50.237;303;10;All Levels;53 mins;2020-08-22;Web Development,,,,,
3908850;Typescript with React classes - quick start - Jest testing;TRUE;$44,00;76.034;385;46;Intermediate Level;4.7 hours;2021-03-16;Web Development,,,,,
2688000;Autodesk AutoCAD Electrical for Electrical Designers;TRUE;$19,00;34.560;558;45;All Levels;8.6 hours;2019-12-26;Graphic Design,,,,,
249126;Logo Design Essentials;TRUE;$199,00;105.506;1.336;13;Intermediate Level;42 mins;2014-06-30;Graphic Design,,,,,
20365;SAP ABAP Programming For Beginners - Online Training;TRUE;$94,00;49.027;9.164;133;All Levels;13.3 hours;2012-09-24;Excel Basic,,,,,
1895312;Transformation Life Coach Certification  (Accredited);TRUE;$199,00;18.128;3.638;123;Beginner Level;10.1 hours;2018-09-13;Public Speaking,,,,,
3301572;Canva 2022 Graphic Design Class | Latest Canva Version 3.0;TRUE;$199,00;20.735;917;34;Beginner Level;3.8 hours;2020-08-09;Graphic Design,,,,,
2309602;GitLab CI: Pipelines, CI/CD and DevOps for Beginners;TRUE;$39,00;62.161;11.152;90;Intermediate Level;5.2 hours;2019-06-17;Web Development,,,,
4071518;Learn Carnatic Flute | Intermediate Level | Varnams Volume 1;TRUE;$4,00;3.701;7;6;Beginner Level;1.6 hours;2021-05-23;Musical Instruments,,,,,
533430;Vue.js Fast Crash Course;FALSE;Free;86.929;4.147;28;Beginner Level;2.6 hours;2018-03-27;Web Development,,,,,,
1563628;Listening Skills - The Ultimate Workplace Soft Skills;TRUE;$199,00;51.708;2.771;551;All Levels;29.3 hours;2018-02-21;Public Speaking,,,,,
145254;Introduction to Electronic Music;TRUE;$29,00;3.620;205;30;Beginner Level;4.5 hours;2014-01-11;Musical Instruments,,,,,
3637254;Deploy Infra in the Cloud using Terraform;TRUE;$29,00;40.179;612;83;All Levels;6.5 hours;2020-11-22;Web Development,,,,,
2070737;Microsoft Excel Weekender Crash Course;TRUE;$29,00;292.627;7.226;56;Beginner Level;5.2 hours;2018-12-12;Excel Basic,,,,,
2559576;Ubuntu Linux on  VirtualBox quick setup;TRUE;$19,00;31.248;280;12;Beginner Level;40 mins;2019-09-16;Cyber Security,,,,,
3903400;Microsoft Excel - Worksheets for Beginner to Advanced;TRUE;$19,00;9.596;59;21;Beginner Level;1.2 hours;2021-03-13;Excel Basic,,,,,
1253224;Pentatonic Scale Crash Course for Bass Guitar;TRUE;$19,00;5.480;232;24;All Levels;46 mins;2017-06-15;Musical Instruments,,,,,
1527300;Learn Python & Ethical Hacking From Scratch;TRUE;$189,00;97.025;16.403;184;All Levels;24.9 hours;2018-06-27;Web Development,,,,,
4103036;Microsoft Word - Basic to Advance Level MS Word Course;TRUE;$19,00;12.275;133;25;Beginner Level;2 hours;2021-06-09;Excel Basic,,,,,
960072;Website development HTML CSS creating a single page website;TRUE;$149,00;18.928;159;28;All Levels;2.3 hours;2016-09-21;Graphic Design,,,,,
1910702;RESTful Web Services with Spring Framework - A quick start;FALSE;Free;46.692;3.596;35;All Levels;3 hours;2018-10-18;Web Development,,,,,,
915782;Master Microsoft PowerShell;TRUE;$29,00;40.594;10.229;31;All Levels;2 hours;2016-08-05;Cyber Security,,,,,
2500546;Complete Metasploit Course: Beginner to Advance;TRUE;$199,00;35.585;251;30;Expert Level;2.7 hours;2019-08-12;Cyber Security,,,,,
3452118;Adobe Photoshop CC- Photo Manipulation & Retouching;TRUE;$19,00;19.909;126;89;Beginner Level;13.4 hours;2020-10-03;Graphic Design,,,,,
1418198;Learn Microsoft Excel Fast - The Intermediate Excel Tutorial;TRUE;$34,00;12.741;78;175;All Levels;14.7 hours;2017-11-15;Excel Basic,,,,,
1170864;Oracle DBA 11g/12c - Database Administration for Junior DBA;TRUE;$199,00;30.280;7.504;129;All Levels;11 hours;2017-05-22;Excel Basic,,,,,
1582278;Beginner Violin Lessons - VIOLIN MASTERY FROM THE BEGINNING;TRUE;$89,00;17.146;2.795;271;All Levels;33.1 hours;2018-04-07;Musical Instruments,,,,,
352234;Public Relations: How to Be a Government/PIO Spokesperson;TRUE;$199,00;17.368;95;70;Beginner Level;2.1 hours;2014-11-20;Public Speaking,,,,,
1708340;Flutter & Dart - The Complete Guide [2022 Edition];TRUE;$199,00;211.874;53.279;700;Beginner Level;42.6 hours;2018-06-26;Web Development,,,,,
3105272;Excel Lookup Deep Dive: VLOOKUP, XLOOKUP, INDEX-MATCH & More;TRUE;$99,00;9.999;346;29;All Levels;1.6 hours;2020-06-02;Excel Basic,,,
4349482;Awesome Startup Pitch deck: Raise Capital (20+ Templates);TRUE;$19,00;28.453;118;36;All Levels;3 hours;2021-10-25;Business Finance,,,,,
872460;The Complete Cyber Security Course : End Point Protection!;TRUE;$189,00;80.794;4.660;177;All Levels;16.7 hours;2016-12-21;Cyber Security,,,,,
1125268;Learn Unity 3D for Absolute Beginners;FALSE;Free;75.865;2.554;107;Beginner Level;10.1 hours;2017-02-24;Cyber Security,,,,,,
256758;Learn Linux in 5 Days and Level Up Your Career;TRUE;$189,00;161.798;36.656;84;Beginner Level;13.5 hours;2014-07-10;Cyber Security,,,,,
103738;Double Your Confidence & Self Esteem - Complete Blueprint;TRUE;$199,00;44.594;4.841;82;All Levels;9.1 hours;2013-12-30;Public Speaking,,,,,
92124;Detox Your Entire Life, Simply;FALSE;Free;30.113;602;6;All Levels;1.6 hours;2013-09-23;Public Speaking,,,,,
2207674;QuickBooks Online-Bookkeeping Business-Easy Way;TRUE;$199,00;26.494;199;113;All Levels;13.8 hours;2019-02-13;Excel Basic,,,,,
2258782;Programming Network Applications in Java;TRUE;$19,00;124.069;656;15;Expert Level;2.1 hours;2019-03-14;Cyber Security,,,,,
761130;Lyricology: Perfect Song Structure and Beat Selection!;TRUE;$39,00;7.072;1.423;15;All Levels;1.2 hours;2016-02-25;Musical Instruments,,,,,
524230;MS Excel - From 0 to Working Professional in 1 hour;FALSE;Free;74.809;5.938;22;Beginner Level;43 mins;2016-05-16;Excel Basic,,,,,,
